연도,화재유형,발화요인소분류,최초착화물소분류,장소소분류
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량",기타(전기적요인),"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량","오일,연료누설",휘발유,승용자동차
2023,"자동차,철도차량",노후,"플라스틱, PVC, 비닐, 장판",화물자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량","오일,연료누설",오일류,굴삭기
2023,"자동차,철도차량",방화의심,기타,승용자동차
2023,"자동차,철도차량",기타(기계적요인),합성고무(타이어),특수자동차
2023,"자동차,철도차량","오일,연료누설","프로판가스(자동차,철도)",승용자동차
2023,"자동차,철도차량",미확인단락,전선피복,승용자동차
2023,"자동차,철도차량",기타(부주의),기타,덤프트럭
2023,"자동차,철도차량","과열, 과부하",부품,승용자동차
2023,"자동차,철도차량",기타(화학적요인),"기타(전기,전자)",화물자동차
2023,"자동차,철도차량",기타(화학적요인),"기타(전기,전자)",화물자동차
2023,"자동차,철도차량",기타(기계적요인),기타 제4류 위험물,화물자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전기배선,화물자동차
2023,"자동차,철도차량",교통사고,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량",역화,프로판가스,승용자동차
2023,"자동차,철도차량",노후,전기배선,화물자동차
2023,"자동차,철도차량",담배꽁초,종이,화물자동차
2023,"자동차,철도차량",미확인단락,전기배선,승용자동차
2023,"자동차,철도차량",과부하/과전류,전자기기 부속품,승용자동차
2023,"자동차,철도차량",미상,종이,화물자동차
2023,"자동차,철도차량",미확인단락,전기배선,승용자동차
2023,"자동차,철도차량","과열, 과부하",기타(합성수지),승용자동차
2023,"자동차,철도차량","과열, 과부하","기타(자동차,철도차량,선박,항공기)",오토바이
2023,"자동차,철도차량",접촉불량에 의한 단락,"전기, 전자기기 케이스",전동차
2023,"자동차,철도차량","과열, 과부하","기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량",교통사고,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량",미상,미상,화물자동차
2023,"자동차,철도차량","과열, 과부하",오일류,굴삭기
2023,"자동차,철도차량",트래킹에 의한 단락,전기배선,소형 승합차
2023,"자동차,철도차량",교통사고,부품,승용자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량",노후,타이어,화물자동차
2023,"자동차,철도차량","압착,손상에 의한 단락",전선피복,덤프트럭
2023,"자동차,철도차량","불씨,불꽃,화원방치","카펫(자동차,철도)",승용자동차
2023,"자동차,철도차량",교통사고,"기타(자동차,철도차량,선박,항공기)",화물자동차
2023,"자동차,철도차량",정비불량,"기타(자동차,철도차량,선박,항공기)",화물자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량","과열, 과부하","기타(자동차,철도차량,선박,항공기)",화물자동차
2023,"자동차,철도차량",교통사고,가솔린,승용자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,"전기, 전자기기 내부배선",화물자동차
2023,"자동차,철도차량","불씨,불꽃,화원방치",좌석시트,화물자동차
2023,"자동차,철도차량",과부하/과전류,전기배선,화물자동차
2023,"자동차,철도차량",교통사고,타이어,승용자동차
2023,"자동차,철도차량",교통사고,전선피복,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,오토바이
2023,"자동차,철도차량","오일,연료누설","경유(자동차,철도)",승용자동차
2023,"자동차,철도차량",미확인단락,전기배선,승용자동차
2023,"자동차,철도차량",트래킹에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량",기타(기계적요인),부품,화물자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량",미상,부품,승용자동차
2023,"자동차,철도차량",교통사고,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량","과열, 과부하",합성고무(타이어),화물자동차
2023,"자동차,철도차량",미상,미상,화물자동차
2023,"자동차,철도차량",미상,미상,화물자동차
2023,"자동차,철도차량",담배꽁초,종이,화물자동차
2023,"자동차,철도차량",교통사고,미상,승용자동차
2023,"자동차,철도차량","과열, 과부하",오일류,화물자동차
2023,"자동차,철도차량",제조상결함,"전기, 전자기기 기판",승용자동차
2023,"자동차,철도차량","과열, 과부하",기타,화물자동차
2023,"자동차,철도차량",기타,기타(합성수지),오토바이
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량",기타,의류,화물자동차
2023,"자동차,철도차량",교통사고,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량",기타(전기적요인),전기배선,승용자동차
2023,"자동차,철도차량",미상,부품,승용자동차
2023,"자동차,철도차량","과열, 과부하",부품,승용자동차
2023,"자동차,철도차량",미확인단락,전선피복,화물자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,화물자동차
2023,"자동차,철도차량",트래킹에 의한 단락,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량","과열, 과부하","기타(자동차,철도차량,선박,항공기)",화물자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,오토바이
2023,"자동차,철도차량",과부하/과전류,전선피복,화물자동차
2023,"자동차,철도차량",화학적 폭발,전자기기 부속품,화물자동차
2023,"자동차,철도차량","과열, 과부하",오일류,화물자동차
2023,"자동차,철도차량","과열, 과부하",범퍼,승용자동차
2023,"자동차,철도차량",미상,미상,기타 농업기계
2023,"자동차,철도차량","과열, 과부하","기타(자동차,철도차량,선박,항공기)",특수자동차
2023,"자동차,철도차량","과열, 과부하",오일류,화물자동차
2023,"자동차,철도차량",담배꽁초,쓰레기,화물자동차
2023,"자동차,철도차량","과열, 과부하",기계유,특수자동차
2023,"자동차,철도차량",방화의심,기타,승용자동차
2023,"자동차,철도차량",접촉불량에 의한 단락,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량",미상,전기배선,승용자동차
2023,"자동차,철도차량",노후,기타(합성수지),굴삭기
2023,"자동차,철도차량",접촉불량에 의한 단락,전선피복,굴삭기
2023,"자동차,철도차량","오일,연료누설",오일류,승용자동차
2023,"자동차,철도차량","용접, 절단, 연마",좌석시트,소형 승합차
2023,"자동차,철도차량","과열, 과부하",오일류,승용자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량",미확인단락,전기배선,승용자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량","누전,지락",좌석시트,승용자동차
2023,"자동차,철도차량",정비불량,부품,화물자동차
2023,"자동차,철도차량",기타(기계적요인),"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량",과부하/과전류,"전기, 전자기기 내부배선",화물자동차
2023,"자동차,철도차량",미확인단락,전기배선,승용자동차
2023,"자동차,철도차량",화학적 폭발,"기타(전기,전자)",승용자동차
2023,"자동차,철도차량","과열, 과부하","기타(자동차,철도차량,선박,항공기)",화물자동차
2023,"자동차,철도차량",기타(전기적요인),전자기기 부속품,"캠핑용 자동차,트레일러"
2023,"자동차,철도차량",담배꽁초,쓰레기,화물자동차
2023,"자동차,철도차량",미상,미상,버스
2023,"자동차,철도차량","과열, 과부하",합성고무(타이어),기타 건설기계
2023,"자동차,철도차량","과열, 과부하","기타(자동차,철도차량,선박,항공기)",트랙터
2023,"자동차,철도차량",접촉불량에 의한 단락,기타,화물자동차
2023,"자동차,철도차량",기타(전기적요인),"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량",교통사고,전기배선,승용자동차
2023,"자동차,철도차량","과열, 과부하",기타,화물자동차
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량","오일,연료누설",오일류,소형 승합차
2023,"자동차,철도차량",트래킹에 의한 단락,전선피복,기타 건설기계
2023,"자동차,철도차량","오일,연료누설",기타,승용자동차
2023,"자동차,철도차량","압착,손상에 의한 단락",전선피복,승용자동차
2023,"자동차,철도차량","과열, 과부하",전선피복,승용자동차
2023,"자동차,철도차량",기타(부주의),부품,승용자동차
2023,"자동차,철도차량",담배꽁초,"기타(침구,직물류)",화물자동차
2023,"자동차,철도차량","과열, 과부하",타이어,"캠핑용 자동차,트레일러"
2023,"자동차,철도차량",미상,미상,화물자동차
2023,"자동차,철도차량","과열, 과부하",부품,승용자동차
2023,"자동차,철도차량","과열, 과부하",부품,기타 건설기계
2023,"자동차,철도차량",트래킹에 의한 단락,부품,승용자동차
2023,"자동차,철도차량",접촉불량에 의한 단락,"플라스틱, PVC, 비닐, 장판",화물자동차
2023,"자동차,철도차량",교통사고,"전기, 전자기기 내부배선",승용자동차
2023,"자동차,철도차량",가연물 근접방치,기타,화물자동차
2023,"자동차,철도차량",교통사고,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량",방화,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량","과열, 과부하",오일류,특수자동차
2023,"자동차,철도차량",미확인단락,"전기, 전자기기 내부배선",승용자동차
2023,"자동차,철도차량",담배꽁초,"기타(종이,목재,건초등)",화물자동차
2023,"자동차,철도차량",접촉불량에 의한 단락,전기배선,승용자동차
2023,"자동차,철도차량","오일,연료누설",부품,특수자동차
2023,"자동차,철도차량",기타,"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량","과열, 과부하",타이어,승용자동차
2023,"자동차,철도차량",접촉불량에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량",담배꽁초,종이,화물자동차
2023,"자동차,철도차량",노후,전기배선,화물자동차
2023,"자동차,철도차량",미상,전기배선,승용자동차
2023,"자동차,철도차량",미확인단락,전기배선,기타 승합자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전기배선,기타 건설기계
2023,"자동차,철도차량","과열, 과부하",오일류,승용자동차
2023,"자동차,철도차량","불씨,불꽃,화원방치",부직포,소형 승합차
2023,"자동차,철도차량","오일,연료누설","플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,화물자동차
2023,"자동차,철도차량",미상,미상,화물자동차
2023,"자동차,철도차량",담배꽁초,종이,화물자동차
2023,"자동차,철도차량",미상,미상,"캠핑용 자동차,트레일러"
2023,"자동차,철도차량",접촉불량에 의한 단락,부품,화물자동차
2023,"자동차,철도차량",노후,전선피복,기타 농업기계
2023,"자동차,철도차량","오일,연료누설",오일류,화물자동차
2023,"자동차,철도차량",미확인단락,전기배선,화물자동차
2023,"자동차,철도차량","기기(전기, 기계 등) 사용.설치부주의","목재, 합판",화물자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량",노후,부품,승용자동차
2023,"자동차,철도차량",미확인단락,"전기, 전자기기 내부배선",승용자동차
2023,"자동차,철도차량","과열, 과부하",건초,트랙터
2023,"자동차,철도차량","기기(전기, 기계 등) 사용.설치부주의",기타,화물자동차
2023,"자동차,철도차량",노후,기타,승용자동차
2023,"자동차,철도차량","기기(전기, 기계 등) 사용.설치부주의","플라스틱, PVC, 비닐, 장판",화물자동차
2023,"자동차,철도차량","압착,손상에 의한 단락",기타(합성수지),소형 승합차
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량",담배꽁초,쓰레기,화물자동차
2023,"자동차,철도차량","오일,연료누설",오일류,승용자동차
2023,"자동차,철도차량","과열, 과부하",기타,오토바이
2023,"자동차,철도차량","과열, 과부하",부품,소형 승합차
2023,"자동차,철도차량","과열, 과부하","경유(자동차,철도)",특수자동차
2023,"자동차,철도차량",미상,미상,기타 승합자동차
2023,"자동차,철도차량",미확인단락,전선피복,화물자동차
2023,"자동차,철도차량",교통사고,기타(위험물등),굴삭기
2023,"자동차,철도차량","과열, 과부하","기타(자동차,철도차량,선박,항공기)",소형 승합차
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량","과열, 과부하",합성고무(타이어),"캠핑용 자동차,트레일러"
2023,"자동차,철도차량",미상,"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전자기기 부속품,전동차
2023,"자동차,철도차량",교통사고,휘발유,승용자동차
2023,"자동차,철도차량",트래킹에 의한 단락,전기배선,소형 승합차
2023,"자동차,철도차량",교통사고,타이어,화물자동차
2023,"자동차,철도차량","오일,연료누설",가솔린,오토바이
2023,"자동차,철도차량",미상,미상,오토바이
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량",기타(기계적요인),방음재,승용자동차
2023,"자동차,철도차량",기타,타이어,화물자동차
2023,"자동차,철도차량",기타(전기적요인),전기배선,버스
2023,"자동차,철도차량",과부하/과전류,전선피복,승용자동차
2023,"자동차,철도차량","과열, 과부하",합성고무(타이어),화물자동차
2023,"자동차,철도차량","과열, 과부하","기타(침구,직물류)",승용자동차
2023,"자동차,철도차량","오일,연료누설",오일류,버스
2023,"자동차,철도차량",절연열화에 의한 단락,전자기기 부속품,승용자동차
2023,"자동차,철도차량","과열, 과부하",오일류,화물자동차
2023,"자동차,철도차량","기기(전기, 기계 등) 사용.설치부주의",타이어,화물자동차
2023,"자동차,철도차량","과열, 과부하",합성고무(타이어),승용자동차
2023,"자동차,철도차량",기타(전기적요인),"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량","과열, 과부하",부품,트랙터
2023,"자동차,철도차량","오일,연료누설",휘발유,오토바이
2023,"자동차,철도차량",기타(부주의),"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량",담배꽁초,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량","과열, 과부하",부품,승용자동차
2023,"자동차,철도차량",접촉불량에 의한 단락,전선피복,소형 승합차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량",교통사고,기타,승용자동차
2023,"자동차,철도차량","압착,손상에 의한 단락",전선피복,승용자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량","과열, 과부하",기타,화물자동차
2023,"자동차,철도차량",트래킹에 의한 단락,전선피복,화물자동차
2023,"자동차,철도차량",교통사고,전선피복,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전기배선,화물자동차
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량",교통사고,미상,승용자동차
2023,"자동차,철도차량",자동제어 실패,부품,승용자동차
2023,"자동차,철도차량",미확인단락,전선피복,화물자동차
2023,"자동차,철도차량","과열, 과부하",오일류,승용자동차
2023,"자동차,철도차량",기타(기계적요인),타이어,버스
2023,"자동차,철도차량",절연열화에 의한 단락,"전기, 전자기기 내부배선",버스
2023,"자동차,철도차량",기타,전선피복,경운기
2023,"자동차,철도차량",미확인단락,부품,승용자동차
2023,"자동차,철도차량",방화,"카펫(자동차,철도)",승용자동차
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량",과부하/과전류,전선피복,화물자동차
2023,"자동차,철도차량",기타(전기적요인),"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량",기타(기계적요인),좌석시트,승용자동차
2023,"자동차,철도차량",노후,오일류,승용자동차
2023,"자동차,철도차량",가스누출(폭발),프로판가스,화물자동차
2023,"자동차,철도차량","오일,연료누설","기타(자동차,철도차량,선박,항공기)",기타 건설기계
2023,"자동차,철도차량",담배꽁초,기타(합성수지),화물자동차
2023,"자동차,철도차량","과열, 과부하",부품,승용자동차
2023,"자동차,철도차량",미확인단락,"플라스틱, PVC, 비닐, 장판",오토바이
2023,"자동차,철도차량",미상,"기타(자동차,철도차량,선박,항공기)",화물자동차
2023,"자동차,철도차량",트래킹에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량","과열, 과부하",오일류,특수자동차
2023,"자동차,철도차량",절연열화에 의한 단락,"전기, 전자기기 내부배선",승용자동차
2023,"자동차,철도차량","오일,연료누설",경유,화물자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전기배선,승용자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량","과열, 과부하",합성고무(타이어),화물자동차
2023,"자동차,철도차량","과열, 과부하",부품,화물자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량",트래킹에 의한 단락,부품,승용자동차
2023,"자동차,철도차량","오일,연료누설",오일류,승용자동차
2023,"자동차,철도차량","과열, 과부하",부품,화물자동차
2023,"자동차,철도차량",기타,배관,화물자동차
2023,"자동차,철도차량",기타(기계적요인),합성고무(타이어),화물자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량",담배꽁초,종이,화물자동차
2023,"자동차,철도차량",기타(기계적요인),합성고무(타이어),"캠핑용 자동차,트레일러"
2023,"자동차,철도차량","기기(전기, 기계 등) 사용.설치부주의",오일류,기타 농업기계
2023,"자동차,철도차량",접촉불량에 의한 단락,전선피복,기타 건설기계
2023,"자동차,철도차량",미상,배관,화물자동차
2023,"자동차,철도차량",교통사고,"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량",미확인단락,부품,승용자동차
2023,"자동차,철도차량",담배꽁초,기타,화물자동차
2023,"자동차,철도차량",미확인단락,"기타(전기,전자)",버스
2023,"자동차,철도차량","오일,연료누설","프로판가스(자동차,철도)",승용자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량",기타(전기적요인),전선피복,승용자동차
2023,"자동차,철도차량",미확인단락,"전기, 전자기기 기판",승용자동차
2023,"자동차,철도차량",접촉불량에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량","오일,연료누설","프로판가스(자동차,철도)",승용자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량","과열, 과부하",오일류,승용자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량",기타(기계적요인),합성고무(타이어),덤프트럭
2023,"자동차,철도차량",미상,전기배선,승용자동차
2023,"자동차,철도차량","과열, 과부하",오일류,버스
2023,"자동차,철도차량","누전,지락",전기배선,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량",기타(전기적요인),전기배선,승용자동차
2023,"자동차,철도차량",교통사고,타이어,화물자동차
2023,"자동차,철도차량",미상,"플라스틱, PVC, 비닐, 장판",화물자동차
2023,"자동차,철도차량",기타(기계적요인),전기배선,화물자동차
2023,"자동차,철도차량",담배꽁초,"기타(종이,목재,건초등)",화물자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전자기기 부속품,기타 군용차량
2023,"자동차,철도차량","과열, 과부하",합성고무(타이어),화물자동차
2023,"자동차,철도차량",노후,"프로판가스(자동차,철도)",승용자동차
2023,"자동차,철도차량","과열, 과부하",기타,"캠핑용 자동차,트레일러"
2023,"자동차,철도차량","기기(전기, 기계 등) 사용.설치부주의","플라스틱, PVC, 비닐, 장판",화물자동차
2023,"자동차,철도차량",미확인단락,"기타(전기,전자)",승용자동차
2023,"자동차,철도차량",방화의심,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량","과열, 과부하",합성고무(타이어),화물자동차
2023,"자동차,철도차량",미확인단락,부품,승용자동차
2023,"자동차,철도차량",방화의심,기타,승용자동차
2023,"자동차,철도차량","오일,연료누설",경유,승용자동차
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량","오일,연료누설",휘발유,승용자동차
2023,"자동차,철도차량","과열, 과부하",배관,화물자동차
2023,"자동차,철도차량","불씨,불꽃,화원방치",미상,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,"전기, 전자기기 내부배선",특수자동차
2023,"자동차,철도차량",교통사고,부품,승용자동차
2023,"자동차,철도차량","과열, 과부하",오일류,승용자동차
2023,"자동차,철도차량",미상,미상,화물자동차
2023,"자동차,철도차량",접촉불량에 의한 단락,좌석시트,승용자동차
2023,"자동차,철도차량",미상,"플라스틱, PVC, 비닐, 장판",오토바이
2023,"자동차,철도차량",미상,기타,승용자동차
2023,"자동차,철도차량",교통사고,부품,승용자동차
2023,"자동차,철도차량",방화의심,좌석시트,승용자동차
2023,"자동차,철도차량",미상,"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량",가스누출(폭발),"플라스틱, PVC, 비닐, 장판",화물자동차
2023,"자동차,철도차량",기타(기계적요인),부품,소형 승합차
2023,"자동차,철도차량","과열, 과부하","기타(자동차,철도차량,선박,항공기)",화물자동차
2023,"자동차,철도차량",트래킹에 의한 단락,"플라스틱, PVC, 비닐, 장판",트랙터
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량",미확인단락,"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량","과열, 과부하",부품,승용자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량",자연발화,기타 쓰레기,화물자동차
2023,"자동차,철도차량","과열, 과부하",타이어,특수자동차
2023,"자동차,철도차량",교통사고,부품,승용자동차
2023,"자동차,철도차량",미상,도료류,화물자동차
2023,"자동차,철도차량",기타(기계적요인),쓰레기,승용자동차
2023,"자동차,철도차량",방화의심,"플라스틱, PVC, 비닐, 장판",오토바이
2023,"자동차,철도차량",미확인단락,전선피복,승용자동차
2023,"자동차,철도차량",노후,"기타(전기,전자)",승용자동차
2023,"자동차,철도차량","기기(전기, 기계 등) 사용.설치부주의",전자기기 부속품,승용자동차
2023,"자동차,철도차량",기타(기계적요인),타이어,덤프트럭
2023,"자동차,철도차량",담배꽁초,종이,화물자동차
2023,"자동차,철도차량","과열, 과부하",기계유,화물자동차
2023,"자동차,철도차량",설계상결함,"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량","오일,연료누설",기타,오토바이
2023,"자동차,철도차량","과열, 과부하",타이어,기타 건설기계
2023,"자동차,철도차량","과열, 과부하",오일류,화물자동차
2023,"자동차,철도차량","과열, 과부하",부품,화물자동차
2023,"자동차,철도차량","과열, 과부하",미상,화물자동차
2023,"자동차,철도차량",미상,"플라스틱, PVC, 비닐, 장판",화물자동차
2023,"자동차,철도차량","기기(전기, 기계 등) 사용.설치부주의",쓰레기,화물자동차
2023,"자동차,철도차량",담배꽁초,기타,화물자동차
2023,"자동차,철도차량",가연물 근접방치,종이,화물자동차
2023,"자동차,철도차량","과열, 과부하",전선피복,화물자동차
2023,"자동차,철도차량",담배꽁초,미상,소형 승합차
2023,"자동차,철도차량","오일,연료누설",발포폴리스티렌,화물자동차
2023,"자동차,철도차량","불씨,불꽃,화원방치",좌석시트,화물자동차
2023,"자동차,철도차량",미확인단락,"기타(침구,직물류)","캠핑용 자동차,트레일러"
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량",기타(전기적요인),좌석시트,승용자동차
2023,"자동차,철도차량",담배꽁초,종이,화물자동차
2023,"자동차,철도차량",미확인단락,전선피복,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,"전기, 전자기기 내부배선",승용자동차
2023,"자동차,철도차량",접촉불량에 의한 단락,전선피복,기타 농업기계
2023,"자동차,철도차량",접촉불량에 의한 단락,전선피복,오토바이
2023,"자동차,철도차량",노후,"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량",미상,미상,승용자동차
2023,"자동차,철도차량",기타(전기적요인),전기배선,굴삭기
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량",기타(기계적요인),합성고무(타이어),화물자동차
2023,"자동차,철도차량",기타(전기적요인),전기배선,기타 건설기계
2023,"자동차,철도차량","과열, 과부하","기타(자동차,철도차량,선박,항공기)",전동차
2023,"자동차,철도차량","불씨,불꽃,화원방치","기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량","과열, 과부하",타이어,화물자동차
2023,"자동차,철도차량",미상,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량","압착,손상에 의한 단락","전기, 전자기기 내부배선",특수자동차
2023,"자동차,철도차량",교통사고,휘발유,승용자동차
2023,"자동차,철도차량",자동제어 실패,타이어,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량",미상,"플라스틱, PVC, 비닐, 장판",오토바이
2023,"자동차,철도차량",접촉불량에 의한 단락,"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량","과열, 과부하",부품,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,버스
2023,"자동차,철도차량",트래킹에 의한 단락,부품,승용자동차
2023,"자동차,철도차량","과열, 과부하",기타,승용자동차
2023,"자동차,철도차량",방화의심,"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량",자연발화,"플라스틱, PVC, 비닐, 장판",화물자동차
2023,"자동차,철도차량",기타(기계적요인),"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량",미상,미상,화물자동차
2023,"자동차,철도차량",미상,기타,특수자동차
2023,"자동차,철도차량",미확인단락,전선피복,화물자동차
2023,"자동차,철도차량",반단선,전기배선,화물자동차
2023,"자동차,철도차량",기타,쓰레기,화물자동차
2023,"자동차,철도차량",미확인단락,"플라스틱, PVC, 비닐, 장판",승용자동차
2023,"자동차,철도차량",방화의심,의류,승용자동차
2023,"자동차,철도차량",제조상결함,"기타(자동차,철도차량,선박,항공기)",승용자동차
2023,"자동차,철도차량",교통사고,가솔린,오토바이
2023,"자동차,철도차량",미확인단락,전선피복,특수자동차
2023,"자동차,철도차량",접촉불량에 의한 단락,"전기, 전자기기 내부배선",승용자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량",접촉불량에 의한 단락,전기배선,오토바이
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량",접촉불량에 의한 단락,전선피복,승용자동차
2023,"자동차,철도차량",교통사고,부품,승용자동차
2023,"자동차,철도차량",과부하/과전류,"기타(전기,전자)",버스
2023,"자동차,철도차량","오일,연료누설",기계유,승용자동차
2023,"자동차,철도차량",담배꽁초,쓰레기,화물자동차
2023,"자동차,철도차량",기타(부주의),기타,화물자동차
2023,"자동차,철도차량","과열, 과부하",부품,승용자동차
2023,"자동차,철도차량",교통사고,오일류,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,화물자동차
2023,"자동차,철도차량",미상,미상,버스
2023,"자동차,철도차량","압착,손상에 의한 단락",전선피복,승용자동차
2023,"자동차,철도차량",절연열화에 의한 단락,전선피복,버스
2023,"자동차,철도차량",자연발화,기타,기타 건설기계
2023,"자동차,철도차량",과부하/과전류,전기배선,승용자동차
2023,"자동차,철도차량",기타,기타,승용자동차
2023,"자동차,철도차량",미확인단락,전기배선,승용자동차
2023,"자동차,철도차량",방화,기타,승용자동차
2023,"자동차,철도차량",담배꽁초,종이,화물자동차
2023,"자동차,철도차량",미상,오일류,승용자동차
